Company,Tax Name,Filed By
Built For Me Inc.,WA Family and Medical Leave Insurance (Employee),PF
Greater Washington Partnership,,
Digitiqe Denver LLC,,
"Clearsurance, Inc.",,
Aduro Advisors,Federal Income Tax,PF
Aduro Advisors,Social Security,PF
Aduro Advisors,Employer Social Security,PF
Aduro Advisors,Medicare,PF
Aduro Advisors,Employer Medicare Tax,PF
Aduro Advisors,Federal Unemployment Tax,PF
Aduro Advisors,Additional Medicare,PF
Aduro Advisors,Oregon State Withholding Tax,MT
Aduro Advisors,OR State Unemployment Insurance Tax,MT
Aduro Advisors,Oregon Employee Statewide Transit Tax,MT
"Sufficient Systems, LLC",WA Family and Medical Leave Insurance (Employee),PF
AVIT LLC,WA Family and Medical Leave Insurance (Employee),PF
"Magmo, Inc.",,
Hedhi Media,,
Goldstein Dental Center,,
Cooperative Health Solutions,Federal Income Tax,PF
Cooperative Health Solutions,Social Security,PF
Cooperative Health Solutions,Employer Social Security,PF
Cooperative Health Solutions,Medicare,PF
Cooperative Health Solutions,Employer Medicare Tax,PF
Cooperative Health Solutions,Federal Unemployment Tax,PF
Cooperative Health Solutions,Colorado State Unemployment Insurance Tax,MT
Cooperative Health Solutions,Colorado State Withholding Tax,MT
PK Information Systems,,
Viral Style LLC,Florida State Unemployment Tax,MT
Viral Style LLC,Additional Medicare,PF
Viral Style LLC,Indiana State Withholding Tax,MT
Viral Style LLC,Elkhart County Tax,MT
"InnoVentures Capital Management, Inc.",,
Banyan Recycling Inc,,
Hood Web Management LLC,WA Family and Medical Leave Insurance (Employee),PF
New West Genetics,Federal Income Tax,PF
New West Genetics,Social Security,PF
New West Genetics,Employer Social Security,PF
New West Genetics,Medicare,PF
New West Genetics,Employer Medicare Tax,PF
New West Genetics,Federal Unemployment Tax,PF
New West Genetics,Colorado State Unemployment Insurance Tax,MT
New West Genetics,Colorado State Withholding Tax,MT
New West Genetics,Additional Medicare,PF
Hot Indian Foods,Federal Income Tax,PF
Hot Indian Foods,Minnesota State Withholding Tax,MT
"Crosscut Ventures Management, LLC",,
"Workspot, Inc.",,
Dyndrite Corporation,,
"SONGBIRD COFFEE & TEA HOUSE, LLC",,
Commonwealth Fusion HR LLC,Vermont Withholding Tax,MT
"Athena Technology Group, Inc.",Virginia Unemployment Insurance Tax,MT
"Athena Technology Group, Inc.","Washington, D.C. Unemployment Insurance Tax",MT
"Athena Technology Group, Inc.",DC Admin. Funding Assessment,MT
"The Black Tux, Inc",,
Mica May Design LLC,,
Science Natural Supplements,,
Hicks LLC,,
Terry Lee DDS PLLC,,
HubHaus,,
NORY Inc,,
Taylor Media Corp,,
Shadowbox,California State Tax,PF
Shadowbox,California State Unemployment Tax,PF
Shadowbox,California Employment Training Tax,PF
Shadowbox,CA state disability insurance,PF
Shadowbox,Tennessee State Unemployment Insurance Premiums,MT
New Politics,Massachusetts State Unemployment Tax,MT
New Politics,Massachusetts Workforce Training Fund,MT
New Politics,Massachusetts State Tax,MT
New Politics,"Washington, D.C. Unemployment Insurance Tax",MT
New Politics,DC Admin. Funding Assessment,MT
New Politics,Additional Medicare,PF
New Politics,DC Paid Family Leave - Employer,MT
"Yume Restaurant Group, LLC",,
Bad Kitty LLC,WA Family and Medical Leave Insurance (Employee),PF
Nuventure CPA LLC,,
"Concord Worldwide, Inc.",California State Tax,PF
"Concord Worldwide, Inc.",California State Unemployment Tax,PF
"Concord Worldwide, Inc.",California Employment Training Tax,PF
"Concord Worldwide, Inc.",CA state disability insurance,PF
"Concord Worldwide, Inc.",Additional Medicare,PF
"Concord Worldwide, Inc.",New York State Unemployment Tax,PF
"Concord Worldwide, Inc.",New York Reemployment Fund,PF
"Concord Worldwide, Inc.",NY State Disability Insurance (SDI),MT
"Concord Worldwide, Inc.",New York State Withholdings Tax,PF
"Concord Worldwide, Inc.",New York City Tax,PF
"Concord Worldwide, Inc.",NY Family Leave Insurance,MT
"van Winkle Group, LLC",WA Family and Medical Leave Insurance (Employee),PF
"Icebrg, Inc.",,
Drager's International Inc.,WA Family and Medical Leave Insurance (Employer),PF
National Livestock Credit Corporation,,
"Resource Solutions Group, Inc.",Federal Income Tax,PF
"Resource Solutions Group, Inc.",Social Security,PF
"Resource Solutions Group, Inc.",Employer Social Security,PF
"Resource Solutions Group, Inc.",Medicare,PF
"Resource Solutions Group, Inc.",Employer Medicare Tax,PF
"Resource Solutions Group, Inc.",Federal Unemployment Tax,PF
"Resource Solutions Group, Inc.",Florida State Unemployment Tax,MT
"Resource Solutions Group, Inc.",Texas State Unemployment Tax,PF
Factor Firm LLC,Washington State Unemployment Tax,PF
Factor Firm LLC,Washington Employment Admin Fund,PF
Factor Firm LLC,Additional Medicare,PF
Factor Firm LLC,WA Family and Medical Leave Insurance (Employee),PF
Factor Firm LLC,WA Family and Medical Leave Insurance (Employer),PF
Factor Firm LLC,Oregon State Withholding Tax,MT
Factor Firm LLC,Oregon Workers' Benefit Fund (Employee),MT
Factor Firm LLC,Oregon Employee Statewide Transit Tax,MT
Factor Firm LLC,OR State Unemployment Insurance Tax,MT
Factor Firm LLC,Oregon Workers' Benefit Fund (Employer),MT
"Viper Network Systems, LLC",,
"Hume Enterprises, LLC",,
"Jumpcut, Inc.",,
JBS Med PA,,
Silver Linings Technology,,
"Integrative Mobile, LLC",Federal Income Tax,PF
"Integrative Mobile, LLC",Social Security,PF
"Integrative Mobile, LLC",Employer Social Security,PF
"Integrative Mobile, LLC",Medicare,PF
"Integrative Mobile, LLC",Employer Medicare Tax,PF
"Integrative Mobile, LLC",Federal Unemployment Tax,PF
"Integrative Mobile, LLC",North Carolina State Unemployment Tax,MT
"Integrative Mobile, LLC",North Carolina State Tax,MT
"Integrative Mobile, LLC",Additional Medicare,PF
"The Guys, LLC dba Out And About",WA Family and Medical Leave Insurance (Employee),PF
Three Day Rule,,
HOMES FOR COLORADO LLC,"Aurora OPT, for employees",MT
HOMES FOR COLORADO LLC,"Aurora OPT, for employers",MT
Double Up Holdings LLC,Federal Income Tax,PF
Double Up Holdings LLC,Social Security,PF
Double Up Holdings LLC,Employer Social Security,PF
Double Up Holdings LLC,Medicare,PF
Double Up Holdings LLC,Employer Medicare Tax,PF
Double Up Holdings LLC,Federal Unemployment Tax,PF
Double Up Holdings LLC,Georgia State Unemployment Tax,MT
Double Up Holdings LLC,Georgia Administrative Assessment Tax,MT
Double Up Holdings LLC,Georgia State Tax,MT
Double Up Holdings LLC,Additional Medicare,PF
"TurnChange, LLC",,
Inflection IT Inc.,,
ServiceTitan Inc.,,
Venture Foundation LTD,,
Voyage Control Inc.,Federal Income Tax,PF
Voyage Control Inc.,Social Security,PF
Voyage Control Inc.,Employer Social Security,PF
Voyage Control Inc.,Medicare,PF
Voyage Control Inc.,Employer Medicare Tax,PF
Voyage Control Inc.,Federal Unemployment Tax,PF
Voyage Control Inc.,California State Tax,PF
Voyage Control Inc.,California State Unemployment Tax,PF
Voyage Control Inc.,California Employment Training Tax,PF
Voyage Control Inc.,CA state disability insurance,PF
Voyage Control Inc.,New York State Unemployment Tax,PF
Voyage Control Inc.,New York Reemployment Fund,PF
Voyage Control Inc.,NY State Disability Insurance (SDI),MT
Voyage Control Inc.,New York State Withholdings Tax,PF
Voyage Control Inc.,New York City Tax,PF
"Electric Motor Werks, Inc.",,
"Not Impossible, LLC",Additional Medicare,PF
"Not Impossible, LLC",California State Tax,PF
"Not Impossible, LLC",California State Unemployment Tax,PF
"Not Impossible, LLC",California Employment Training Tax,PF
"Not Impossible, LLC",CA state disability insurance,PF
"Not Impossible, LLC",Pennsylvania Unemployment Insurance Tax,MT
"Not Impossible, LLC",Pennsylvania Withholding Tax,MT
"Not Impossible, LLC",Pennsylvania Unemployment Insurance Employee Contribution,MT
Antelope Works LLC,,
"Law Office of Amanda D. Berger, APC",,
Bikky Inc,,
"PassiveLogic, Inc.",,
Ann Shaughnessy Brown,,
"Welding Plus, LLC",,
HKI Kauai Inc.,Federal Income Tax,PF
HKI Kauai Inc.,Social Security,PF
HKI Kauai Inc.,Employer Social Security,PF
HKI Kauai Inc.,Medicare,PF
HKI Kauai Inc.,Employer Medicare Tax,PF
HKI Kauai Inc.,Federal Unemployment Tax,PF
HKI Kauai Inc.,Additional Medicare,PF
HKI Kauai Inc.,Hawaii Withholding Tax,MT
"Salute Spirits, Inc.",,
Bilge Sense LLC,,
FortressIQ,California State Tax,PF
FortressIQ,California State Unemployment Tax,PF
FortressIQ,California Employment Training Tax,PF
FortressIQ,CA state disability insurance,PF
FortressIQ,Additional Medicare,PF
FortressIQ,North Carolina State Unemployment Tax,MT
FortressIQ,North Carolina State Tax,MT
Kinesis Inc,,
"UPshow, Inc.",,
Discoverfire Inc,Virginia Unemployment Insurance Tax,MT
Earthdefine LLC,WA Family and Medical Leave Insurance (Employee),PF
BLUJAY INC.,,
Darling Sugar Inc.,WA Family and Medical Leave Insurance (Employee),PF
LANTELME LLC,Iowa Unemployment Insurance Tax,MT
LANTELME LLC,Additional Medicare,PF
Convoy Inc.,Washington State Unemployment Tax,PF
Convoy Inc.,Washington Employment Admin Fund,PF
Convoy Inc.,Washington Workers' Comp Insurance - Employee,PF
Convoy Inc.,Washington Workers' Comp Insurance - Employer,PF
Convoy Inc.,Additional Medicare,PF
Convoy Inc.,WA Family and Medical Leave Insurance (Employee),PF
Convoy Inc.,WA Family and Medical Leave Insurance (Employer),PF
Convoy Inc.,Missouri Withholding Tax,MT
Convoy Inc.,Missouri Unemployment Insurance Tax,MT
Convoy Inc.,Withholding tax for the City of St. Louis,MT
Convoy Inc.,Employer tax for the City of St. Louis,MT
"AffectLayer, Inc.",Massachusetts State Unemployment Tax,MT
"AffectLayer, Inc.",Massachusetts Workforce Training Fund,MT
"AffectLayer, Inc.",Massachusetts State Tax,MT
"AffectLayer, Inc.",Additional Medicare,PF
"AffectLayer, Inc.",Oregon State Withholding Tax,MT
"AffectLayer, Inc.",OR State Unemployment Insurance Tax,MT
"AffectLayer, Inc.",Oregon Workers' Benefit Fund (Employer),MT
"AffectLayer, Inc.",Oregon Workers' Benefit Fund (Employee),MT
"AffectLayer, Inc.",Oregon Employee Statewide Transit Tax,MT
Red Thread Marketing,Missouri Withholding Tax,MT
Red Thread Marketing,Missouri Unemployment Insurance Tax,MT
Red Thread Marketing,Florida State Unemployment Tax,MT
"Enjoy Life, LLC",Federal Income Tax,PF
"Enjoy Life, LLC",Social Security,PF
"Enjoy Life, LLC",Employer Social Security,PF
"Enjoy Life, LLC",Medicare,PF
"Enjoy Life, LLC",Employer Medicare Tax,PF
"Enjoy Life, LLC",Federal Unemployment Tax,PF
"Enjoy Life, LLC",Tennessee State Unemployment Insurance Premiums,MT
SingularDTV LLC,,
MATTHEW SCHNEPF ARCHITECT PLLC,,
"Proplanco Management Company, LLC",,
C3 Metrics Inc,,
Chromatic LLC,Federal Income Tax,PF
Chromatic LLC,Social Security,PF
Chromatic LLC,Employer Social Security,PF
Chromatic LLC,Medicare,PF
Chromatic LLC,Employer Medicare Tax,PF
Chromatic LLC,Federal Unemployment Tax,PF
Chromatic LLC,Florida State Unemployment Tax,MT
Chromatic LLC,Illinois State Unemployment Tax,PF
Chromatic LLC,Illinois State Tax,PF
Carrot Inc.,,
Continuum Network,,
Metallicus Inc,,
Omni Projects Inc,,
S.USHER DMD LLC,,
Photonics Automation Spec. LLC,,
"SSE Network Services, Inc.",Federal Income Tax,PF
"SSE Network Services, Inc.",Social Security,PF
"SSE Network Services, Inc.",Employer Social Security,PF
"SSE Network Services, Inc.",Medicare,PF
"SSE Network Services, Inc.",Employer Medicare Tax,PF
"SSE Network Services, Inc.",Federal Unemployment Tax,PF
"SSE Network Services, Inc.",Florida State Unemployment Tax,MT
Moonlight Consulting Inc.,Federal Income Tax,PF
Moonlight Consulting Inc.,Social Security,PF
Moonlight Consulting Inc.,Employer Social Security,PF
Moonlight Consulting Inc.,Medicare,PF
Moonlight Consulting Inc.,Employer Medicare Tax,PF
Moonlight Consulting Inc.,Federal Unemployment Tax,PF
Moonlight Consulting Inc.,California State Tax,PF
Moonlight Consulting Inc.,California State Unemployment Tax,PF
Moonlight Consulting Inc.,California Employment Training Tax,PF
Moonlight Consulting Inc.,CA state disability insurance,PF
Moonlight Consulting Inc.,Texas State Unemployment Tax,PF
Moonlight Consulting Inc.,Ohio State Unemployment Tax,PF
Moonlight Consulting Inc.,Ohio State Tax,PF
Moonlight Consulting Inc.,Lyndhurst City Tax,MT
Moonlight Consulting Inc.,WA Family and Medical Leave Insurance (Employee),PF
Soluna Labs Inc.,,
"Lockstep Network, Inc.",,
"Corpus Christi Prosthetics, Inc.",,
Bear's Fruit,,
"Unravel Data Systems, Inc.",,
Mixmax Inc,,
Office Administration Associates LLC,Federal Income Tax,PF
Office Administration Associates LLC,Social Security,PF
Office Administration Associates LLC,Employer Social Security,PF
Office Administration Associates LLC,Medicare,PF
Office Administration Associates LLC,Employer Medicare Tax,PF
Office Administration Associates LLC,Federal Unemployment Tax,PF
Office Administration Associates LLC,Wisconsin Withholding Tax,MT
Office Administration Associates LLC,Wisconsin Unemployment Insurance Tax,MT
Moss Counseling Services,Federal Unemployment Tax,PF
Moss Counseling Services,North Carolina State Unemployment Tax,MT
Amalgamated Token Services Inc.,,
Catalyst 3 LLC,WA Family and Medical Leave Insurance (Employee),PF
"Garuda Labs, Inc.",,
Trove Coffee LLC,WA Family and Medical Leave Insurance (Employee),PF
MATTHEW SCHNEPF ARCHITECT PLLC,,
Trigon Road LLC,,
"The Hook Company, LLC",,
"Premier Dentistry, PC",,
"RedManta, LLC",,
Lumere Inc,,
"Spruce Up, Inc.",,
Over Under Clothiers LLC,Federal Income Tax,PF
Over Under Clothiers LLC,Social Security,PF
Over Under Clothiers LLC,Employer Social Security,PF
Over Under Clothiers LLC,Medicare,PF
Over Under Clothiers LLC,Employer Medicare Tax,PF
Over Under Clothiers LLC,Federal Unemployment Tax,PF
Over Under Clothiers LLC,Florida State Unemployment Tax,MT
Over Under Clothiers LLC,Additional Medicare,PF
"Bantam Technologies, LLC",Additional Medicare,PF
"Bantam Technologies, LLC",Kansas State Unemployment Tax,MT
"Bantam Technologies, LLC",Maryland State Withholding Tax,MT
"Bantam Technologies, LLC",Maryland State Unemployment Insurance Tax,MT
Beckett Law LLC,,
GovInvest Inc.,WA Family and Medical Leave Insurance (Employee),PF
Jacob Pritchard LLC,,
Herrmann Digital LLC,,
Premiere Foot and Ankle LLC,Federal Income Tax,PF
Premiere Foot and Ankle LLC,Social Security,PF
Premiere Foot and Ankle LLC,Employer Social Security,PF
Premiere Foot and Ankle LLC,Medicare,PF
Premiere Foot and Ankle LLC,Employer Medicare Tax,PF
Premiere Foot and Ankle LLC,Federal Unemployment Tax,PF
Premiere Foot and Ankle LLC,Oregon State Withholding Tax,MT
Premiere Foot and Ankle LLC,OR State Unemployment Insurance Tax,MT
Premiere Foot and Ankle LLC,Oregon Workers' Benefit Fund (Employer),MT
Premiere Foot and Ankle LLC,Oregon Workers' Benefit Fund (Employee),MT
Premiere Foot and Ankle LLC,Oregon Employee Statewide Transit Tax,MT
"Pegasus Appliance Repair, LLC",,
Schupbach Enterprises LLC,,
McKean Smith LLC,,
Pragmatic PE,,
Care dot stat exclamation mark,Florida State Unemployment Tax,MT
Care dot stat exclamation mark,Additional Medicare,PF
Care dot stat exclamation mark,Massachusetts State Unemployment Tax,MT
Care dot stat exclamation mark,Massachusetts Workforce Training Fund,MT
Care dot stat exclamation mark,Massachusetts State Tax,MT
Lob.com Inc.,,
Loge Camps LLC,WA Family and Medical Leave Insurance (Employee),PF
"ScaleFactor, Inc",,
LiiRN LLC,,
CHANGEWATER LABS INC,,
"EISengineering, Inc.",Colorado State Unemployment Insurance Tax,MT
"EISengineering, Inc.",Colorado State Withholding Tax,MT
"EISengineering, Inc.","Denver OPT, for employees",MT
"EISengineering, Inc.","Denver OPT, for employers",MT
"EISengineering, Inc.",Arkansas Withholding Tax,MT
"EISengineering, Inc.",Arkansas Unemployment Insurance Tax,MT
Garrett Good Ins. Agency Inc.,,
Spartina Consulting and Design,,
Quirk Creative,,
"J Warner Ventures, Inc.",Federal Income Tax,PF
"J Warner Ventures, Inc.",Social Security,PF
"J Warner Ventures, Inc.",Employer Social Security,PF
"J Warner Ventures, Inc.",Medicare,PF
"J Warner Ventures, Inc.",Employer Medicare Tax,PF
"J Warner Ventures, Inc.",Federal Unemployment Tax,PF
"J Warner Ventures, Inc.",Additional Medicare,PF
"J Warner Ventures, Inc.",Kentucky Unemployment Tax,MT
"J Warner Ventures, Inc.",Kentucky Withholding Tax,MT
"J Warner Ventures, Inc.",Bowling Green - OLF,MT
"J Warner Ventures, Inc.",Franklin - OLF,MT
"J Warner Ventures, Inc.",Simpson County - OLF,MT
"J Warner Ventures, Inc.",Warren County - OLF,MT
"J Warner Ventures, Inc.",Warren County - OLTS,MT
"J Warner Ventures, Inc.",Kentucky Service Capacity Upgrade Fund Surcharge Tax,MT
"Epic Life, LLC",,
Wellspring International Education,,
"Bluhen Botanicals, LLC",Federal Income Tax,PF
"Bluhen Botanicals, LLC",Social Security,PF
"Bluhen Botanicals, LLC",Employer Social Security,PF
"Bluhen Botanicals, LLC",Medicare,PF
"Bluhen Botanicals, LLC",Employer Medicare Tax,PF
"Bluhen Botanicals, LLC",Federal Unemployment Tax,PF
"Bluhen Botanicals, LLC",Tennessee State Unemployment Insurance Premiums,MT
"Probax USA, Inc.",Federal Income Tax,PF
"Probax USA, Inc.",Social Security,PF
"Probax USA, Inc.",Employer Social Security,PF
"Probax USA, Inc.",Medicare,PF
"Probax USA, Inc.",Employer Medicare Tax,PF
"Probax USA, Inc.",Federal Unemployment Tax,PF
"Probax USA, Inc.",New York State Unemployment Tax,PF
"Probax USA, Inc.",New York Reemployment Fund,PF
"Probax USA, Inc.",NY State Disability Insurance (SDI),MT
"Probax USA, Inc.",New York State Withholdings Tax,PF
"Probax USA, Inc.",New York City Tax,PF
"Probax USA, Inc.",Additional Medicare,PF
"Probax USA, Inc.",NY Family Leave Insurance,MT
Faith Community Church,Massachusetts State Unemployment Tax,MT
Faith Community Church,Massachusetts Workforce Training Fund,MT
"Critical Care Diagnostics, Inc.",Michigan State Unemployment Tax,MT
"Critical Care Diagnostics, Inc.",Michigan State Tax,MT
"Critical Care Diagnostics, Inc.",Michigan Obligation Assessment Tax,MT
"Critical Care Diagnostics, Inc.",North Dakota State Unemployment Tax,MT
"Critical Care Diagnostics, Inc.",North Dakota State Tax,MT
"DSOL, LLC",,
The Family Jones,"Denver OPT, for employees",MT
The Family Jones,"Denver OPT, for employers",MT
Doppio Group Inc.,,
"EISengineering, Inc.",Colorado State Unemployment Insurance Tax,MT
