company_id,agency_mastertax_id,due_date,period_end,agency_name,agency_state,amendment
7757616923635555,CO0000-010,10/31/19,09/30/19,Colorado State Treasurer,CO,false
7757616923638615,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923642365,KY0000-010,10/31/19,09/30/19,Division of Unemployment Insurance,KY,false
7757616923642451,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923634130,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923648620,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923680171,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923646397,TX0000-010,07/31/19,06/30/19,TWC,TX,false
7757616923652183,NY0000-001,04/17/19,06/30/19,New York Withholding,NY,false
7757616923647253,PA2079-143,04/30/19,03/31/19,City of Pittsburgh-Expense,PA,false
7757616923647253,PA0000-010,04/30/19,03/31/19,Pennsylvania UC Fund,PA,false
7757616923650554,KY0000-001,04/30/19,03/31/19,Kentucky Department of Revenue,KY,false
7757616923657213,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923658608,CO0000-010,04/30/19,03/31/19,Colorado State Treasurer,CO,false
7757616923668834,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923669616,FL0000-010,04/30/19,03/31/19,Florida Department of Revenue,FL,false
7757616923676100,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923680171,VA0000-001,04/30/19,03/31/19,Virginia Department of Taxation,VA,false
7757616923686549,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923683471,AL0000-010,04/30/19,03/31/19,Alabama Department of Labor,AL,false
7757616923689253,KY1000-138,04/30/19,03/31/19,FCPS,KY,false
7757616923739972,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923704706,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923713792,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923735213,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923744861,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
7757616923748083,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923756057,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923751061,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923765104,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923721533,IL0000-001,07/31/19,06/30/19,Illinois Withholding,IL,false
7757616923709537,AZ0000-001,04/30/19,03/31/19,Arizona Withholding,AZ,false
7757616923709537,FL0000-010,04/30/19,03/31/19,Florida Department of Revenue,FL,false
7757616923701804,VA0000-010,04/30/19,03/31/19,Virginia Employment Commission,VA,false
7757616923714117,PA9907-EIT,04/30/19,03/31/19,Centre Tax Agency - EIT,PA,false
7757616923721533,PA0000-010,04/30/19,03/31/19,Pennsylvania UC Fund,PA,false
7757616923721533,PA0000-001,04/30/19,03/31/19,Pennsylvania Department of Revenue,PA,false
7757616923721533,PA9914-EIT,04/30/19,03/31/19,Keystone Collections Group - EIT,PA,false
7757616923720731,PA0000-001,04/30/19,03/31/19,Pennsylvania Department of Revenue,PA,false
7757616923747158,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923647387,DC0000-001,04/30/19,03/31/19,D.C. Treasurer,DC,false
7757616923650311,OH0000-010,07/31/19,06/30/19,Ohio Department of Job & Family Service,OH,false
7757616923647264,WA0000-014,07/31/19,06/30/19,Washington - Family and Medical Leave Insurance,WA,false
7757616923654601,WA0000-010,04/30/19,03/31/19,WA State Employment Security Department,WA,false
7757616923663743,NY0000-001,06/11/19,06/30/19,New York Withholding,NY,false
7757616923646743,IA0000-010,07/31/19,06/30/19,Iowa Workforce Development,IA,false
7757616923652183,NY0000-001,07/10/19,09/30/19,New York Withholding,NY,false
7757616923650205,PA9901-LST,07/31/19,06/30/19,HAB-LST,PA,false
7757616923648403,FL0000-010,07/31/19,06/30/19,Florida Department of Revenue,FL,false
7757616923652047,UT0000-001,07/31/19,06/30/19,State Tax Commission,UT,false
7757616923660005,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923660412,KY0054-138,07/31/19,06/30/19,Pike County Occupational Tax,KY,false
7757616923662582,DC0000-010,07/31/19,06/30/19,DCDOES,DC,false
7757616923683876,CO0000-010,04/30/19,03/31/19,Colorado State Treasurer,CO,false
7757616923686318,WA0000-014,04/30/19,03/31/19,Washington - Family and Medical Leave Insurance,WA,false
7757616923699559,OH0000-001,05/22/19,05/17/19,Treasurer of State of Ohio,OH,false
7757616923683058,MN0000-001,07/31/19,06/30/19,Minnesota Dept. of Revenue,MN,false
7757616923686318,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923689253,KY1000-138,07/31/19,06/30/19,FCPS,KY,false
7757616923699437,WA0000-010,04/30/19,03/31/19,WA State Employment Security Department,WA,false
7757616923699495,NJ0000-001,07/30/19,06/30/19,Gross Income Tax,NJ,false
7757616923700013,FL0000-010,07/31/19,06/30/19,Florida Department of Revenue,FL,false
7757616923686624,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923691890,KY0000-001,07/31/19,06/30/19,Kentucky Department of Revenue,KY,false
7757616923691890,KY0014-138,07/31/19,06/30/19,Jessamine County Fiscal Court,KY,false
7757616923648620,KY0000-010,10/31/19,09/30/19,Division of Unemployment Insurance,KY,false
7757616923650554,KY0000-010,10/31/19,09/30/19,Division of Unemployment Insurance,KY,false
7757616923650554,WI0000-010,10/31/19,09/30/19,Wisconsin Department of Workforce Development,WI,false
7757616923650311,GA0000-010,10/31/19,09/30/19,Georgia Department of Labor,GA,false
7757616923667417,VA0000-001,10/31/19,09/30/19,Virginia Department of Taxation,VA,false
7757616923667174,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923657205,MA0000-010,10/31/19,09/30/19,MA Division of Unemployment Assistance,MA,false
7757616923660288,WI0000-010,10/31/19,09/30/19,Wisconsin Department of Workforce Development,WI,false
7757616923659584,PA0000-010,10/31/19,09/30/19,Pennsylvania UC Fund,PA,false
7757616923660412,KY0054-138,10/31/19,09/30/19,Pike County Occupational Tax,KY,false
7757616923686680,NY0000-001,09/18/19,09/30/19,New York Withholding,NY,false
7757616923685896,MN0000-001,10/31/19,09/30/19,Minnesota Dept. of Revenue,MN,false
7757616923687127,NV0000-134,10/31/19,09/30/19,Nevada Department of Taxation,NV,false
7757616923699559,CO0000-010,10/31/19,09/30/19,Colorado State Treasurer,CO,false
7757616923671061,VT0000-001,10/25/19,09/30/19,Vermont Department of Taxes,VT,false
7757616923685721,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923688717,KY0000-010,10/31/19,09/30/19,Division of Unemployment Insurance,KY,false
7757616923703895,AZ0000-001,04/30/19,03/31/19,Arizona Withholding,AZ,false
7757616923718042,CO0000-010,04/30/19,03/31/19,Colorado State Treasurer,CO,false
7757616923716013,DC0000-010,04/30/19,03/31/19,DCDOES,DC,false
7757616923717112,GA0000-010,04/30/19,03/31/19,Georgia Department of Labor,GA,false
7757616923716922,MD0000-010,04/30/19,03/31/19,Maryland Unemployment Insurance Fund,MD,false
7757616923712096,PA9901-EIT,04/30/19,03/31/19,HAB-EIT,PA,false
7757616923714089,AZ0000-001,04/30/19,03/31/19,Arizona Withholding,AZ,false
7757616923714980,NY0000-001,05/03/19,06/30/19,New York Withholding,NY,false
7757616923496567,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
1386533349360219,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
1386533349360219,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
1387157432099204,TX0000-010,04/30/19,03/31/19,TWC,TX,false
1409772688731197,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
7757616923482899,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923486328,IL0000-001,04/30/19,03/31/19,Illinois Withholding,IL,false
1405698991970554,NY0000-001,01/18/19,03/31/19,New York Withholding,NY,false
7757616923487582,IL0000-001,07/31/19,06/30/19,Illinois Withholding,IL,false
7757616923487582,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923495744,IL0000-001,04/30/19,03/31/19,Illinois Withholding,IL,false
7757616923527697,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923536909,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
7757616923550803,WA0000-010,04/30/19,03/31/19,WA State Employment Security Department,WA,false
7757616923557885,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
1372110483583000,NY0000-001,02/05/19,03/31/19,New York Withholding,NY,false
1364449739318000,TX0000-010,10/31/19,09/30/19,TWC,TX,false
1396977073024176,IL0000-010,07/31/19,06/30/19,Illinois Unemployment,IL,false
1398723250745572,WA0000-150,04/30/19,03/31/19,Department of Labor and Industries,WA,false
1409079702838842,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923486328,NY0000-001,04/03/19,03/31/19,New York Withholding,NY,false
1389038010553118,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
1404942953891670,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
1405698991970554,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
1405370341815481,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
1405709642051727,IL0000-010,10/31/19,09/30/19,Illinois Unemployment,IL,false
1403640602045234,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
1375916692881069,UT0000-001,04/30/19,03/31/19,State Tax Commission,UT,false
1388709772733808,PA0000-001,04/30/19,03/31/19,Pennsylvania Department of Revenue,PA,false
1386533349360219,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
1386533349360219,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
1389641286278750,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
1389832742650195,PA0570-001,04/30/19,03/31/19,HAB-EIT,PA,false
1402689898446659,NY0000-001,04/30/19,03/31/19,New York Withholding,NY,false
7757616923484501,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923482282,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923483332,IL0000-001,04/30/19,03/31/19,Illinois Withholding,IL,false
7757616923486328,PA0000-001,04/30/19,03/31/19,Pennsylvania Department of Revenue,PA,false
7757616923489502,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923499132,NY0000-010,04/30/19,03/31/19,New York Unemployment,NY,false
7757616923501064,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923501064,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923496895,WA0000-150,04/30/19,03/31/19,Department of Labor and Industries,WA,false
7757616923489502,NY0000-001,04/30/19,03/31/19,New York Withholding,NY,false
7757616923491595,DC0000-001,04/30/19,03/31/19,D.C. Treasurer,DC,false
7757616923494621,NJ0000-001,04/30/19,03/31/19,Gross Income Tax,NJ,false
7757616923493122,MO0002-001,04/30/19,03/31/19,City of St. Louis,MO,false
7757616923493122,MN0000-010,04/30/19,03/31/19,Unemployment Insurance Minnesota,MN,false
7757616923496567,VA0000-010,04/30/19,03/31/19,Virginia Employment Commission,VA,false
7757616923501657,NY0000-010,10/31/19,09/30/19,New York Unemployment,NY,false
7757616923505020,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923501064,MI0000-010,04/25/19,03/31/19,Unemployment Insurance Agency,MI,false
7757616923505163,PA0000-001,04/30/19,03/31/19,Pennsylvania Department of Revenue,PA,false
1387157432099204,WA0000-014,04/30/19,03/31/19,Washington - Family and Medical Leave Insurance,WA,false
1393188436277665,NY0000-001,06/19/19,06/30/19,New York Withholding,NY,false
1405698991970554,NY0000-001,05/03/19,06/30/19,New York Withholding,NY,false
1404942953891670,NY0000-001,06/04/19,06/30/19,New York Withholding,NY,false
1403640602045234,WA0000-014,10/31/19,09/30/19,Washington - Family and Medical Leave Insurance,WA,false
1375916692881069,NY0000-010,07/31/19,06/30/19,New York Unemployment,NY,false
1377147950095580,MN0000-010,07/31/19,06/30/19,Unemployment Insurance Minnesota,MN,false
1386533349360219,NY0000-001,07/18/19,09/30/19,New York Withholding,NY,false
1393188436277665,NY0000-001,07/08/19,09/30/19,New York Withholding,NY,false
1388709772733808,PA9903-EIT,07/31/19,06/30/19,BCTCB - EIT,PA,false
1389641286278750,MD0000-010,07/31/19,06/30/19,Maryland Unemployment Insurance Fund,MD,false
1372110483583000,PA9901-EIT,07/31/19,06/30/19,HAB-EIT,PA,false
1381203291765597,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
1393188436277665,NC0000-010,07/31/19,06/30/19,Division of Employment Security,NC,false
1400196143951434,CT0000-010,07/31/19,06/30/19,"Administrator, Unemployment Compensation",CT,false
1405698991970554,MN0000-001,07/31/19,06/30/19,Minnesota Dept. of Revenue,MN,false
1406238567792164,PA1798-001,07/31/19,06/30/19,HAB-EIT,PA,false
7757616923479693,WA0000-010,04/30/19,03/31/19,WA State Employment Security Department,WA,false
7757616923485620,PA1477-001,04/30/19,03/31/19,HAB-EIT,PA,false
7757616923481062,PA9915-EIT,07/31/19,06/30/19,Lancaster Co. Tax Collection Bureau-EIT,PA,false
7757616923481062,DC0000-001,07/31/19,06/30/19,D.C. Treasurer,DC,false
7757616923483583,CO0000-010,07/31/19,06/30/19,Colorado State Treasurer,CO,false
7757616923482268,PA1086-051,07/31/19,06/30/19,York Adams Tax Bureau - LST,PA,false
1372110483583000,NY0000-001,08/05/19,09/30/19,New York Withholding,NY,false
1393188436277665,NY0000-001,09/09/19,09/30/19,New York Withholding,NY,false
1388709772733808,MO0002-001,10/31/19,09/30/19,City of St. Louis,MO,false
1387157432099204,OK0000-001,10/21/19,09/30/19,Oklahoma Tax Commission,OK,false
1389641286278750,GA0000-010,10/31/19,09/30/19,Georgia Department of Labor,GA,false
1389832742650195,GA0000-010,10/31/19,09/30/19,Georgia Department of Labor,GA,false
1405467800273235,CO0000-010,10/31/19,09/30/19,Colorado State Treasurer,CO,false
1405698991970554,VA0000-010,10/31/19,09/30/19,Virginia Employment Commission,VA,false
1411647598217746,AL0000-001,10/31/19,09/30/19,Alabama Department of Revenue,AL,false
1409079749239544,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
1409079755797035,NJ0000-001,10/30/19,09/30/19,Gross Income Tax,NJ,false
1409872652666460,MA0000-010,10/31/19,09/30/19,MA Division of Unemployment Assistance,MA,false
1411061497941073,NY0000-001,10/31/19,09/30/19,New York Withholding,NY,false
1409944625125173,TN0000-010,10/31/19,09/30/19,TN Dept of Labor & Workforce Development,TN,false
7757616923481062,PA0000-010,10/31/19,09/30/19,Pennsylvania UC Fund,PA,false
7757616923479248,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923479816,PA1883-001,10/31/19,09/30/19,HAB-EIT,PA,false
7757616923483583,NJ0000-001,10/30/19,09/30/19,Gross Income Tax,NJ,false
7757616923484197,AR0000-010,10/31/19,09/30/19,Arkansas Department of Workforce Service,AR,false
7757616923485438,NJ0000-001,10/30/19,09/30/19,Gross Income Tax,NJ,false
7757616923485438,NJ0000-001,10/30/19,09/30/19,Gross Income Tax,NJ,false
7757616923493077,MT0000-010,04/30/19,03/31/19,Unemployment Insurance Division,MT,false
7757616923489502,NY0000-001,07/31/19,06/30/19,New York Withholding,NY,false
7757616923491595,CT0000-001,07/31/19,06/30/19,Commissioner of Revenue Services,CT,false
7757616923494621,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923495744,NY0000-001,07/31/19,06/30/19,New York Withholding,NY,false
7757616923493122,PA0000-001,07/31/19,06/30/19,Pennsylvania Department of Revenue,PA,false
7757616923493077,DE0000-010,07/31/19,06/30/19,Delaware Department of Labor,DE,false
7757616923495866,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923505163,AL0000-010,04/30/19,03/31/19,Alabama Department of Labor,AL,false
7757616923499132,PA9914-EIT,07/31/19,06/30/19,Keystone Collections Group - EIT,PA,false
7757616923505163,AL0000-010,07/31/19,06/30/19,Alabama Department of Labor,AL,false
7757616923630941,NC0000-010,07/31/19,06/30/19,Division of Employment Security,NC,false
7757616923628115,MN0000-001,07/31/19,06/30/19,Minnesota Dept. of Revenue,MN,false
7757616923628747,PA9911-EIT,07/31/19,06/30/19,Allegheny Central Tax Collection,PA,false
7757616923636141,FL0000-010,07/31/19,06/30/19,Florida Department of Revenue,FL,false
7757616923637711,PA9914-EIT,07/31/19,06/30/19,Keystone Collections Group - EIT,PA,false
7757616923640023,VT0000-010,07/31/19,06/30/19,Vermont Department of Labor,VT,false
7757616923643111,FL0000-010,07/31/19,06/30/19,Florida Department of Revenue,FL,false
7757616923642365,AL0000-001,07/31/19,06/30/19,Alabama Department of Revenue,AL,false
7757616923639610,ND0000-010,07/31/19,06/30/19,Job Service North Dakota,ND,false
7757616923617829,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923616435,MA0000-010,10/31/19,09/30/19,MA Division of Unemployment Assistance,MA,false
7757616923615445,MN0000-010,10/31/19,09/30/19,Unemployment Insurance Minnesota,MN,false
7757616923620753,MI0000-010,10/25/19,09/30/19,Unemployment Insurance Agency,MI,false
7757616923613985,VA0000-010,10/31/19,09/30/19,Virginia Employment Commission,VA,false
7757616923621156,UT0000-010,10/31/19,09/30/19,Department of Workforce Services,UT,false
7757616923629717,NY0000-001,04/03/19,03/31/19,New York Withholding,NY,false
7757616923626665,CO0000-010,10/31/19,09/30/19,Colorado State Treasurer,CO,false
7757616923626665,DC0000-010,10/31/19,09/30/19,DCDOES,DC,false
7757616923628607,TN0000-010,10/31/19,09/30/19,TN Dept of Labor & Workforce Development,TN,false
7757616923632219,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923625713,LA0000-010,10/31/19,09/30/19,Louisiana Workforce Commission,LA,false
7757616923625191,LA0000-001,10/15/19,09/30/19,Department of Revenue and Taxation,LA,false
7757616923628822,GA0000-010,10/31/19,09/30/19,Georgia Department of Labor,GA,false
7757616923631740,AZ0000-010,10/31/19,09/30/19,Arizona Unemployment,AZ,false
7757616923631604,GA0000-010,10/31/19,09/30/19,Georgia Department of Labor,GA,false
7757616923630388,WA0000-010,10/31/19,09/30/19,WA State Employment Security Department,WA,false
7757616923640341,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923640341,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923640341,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923652183,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923654743,NY0000-001,03/20/19,03/31/19,New York Withholding,NY,false
7757616923663743,NY0000-001,04/16/19,06/30/19,New York Withholding,NY,false
7757616923680171,NY0000-001,03/07/19,03/31/19,New York Withholding,NY,false
